fecha,indicativo,p_max,n_cub,hr,n_gra,n_fog,inso,q_max,q_mar,q_med,tm_min,ta_max,ts_min,nt_30,nv_0050,n_des,np_100,n_nub,p_sol,np_001,ta_min,e,np_300,nv_1000,evap,p_mes,n_llu,n_tor,nt_00,ti_max,n_nie,tm_mes,tm_max,nv_0100,q_min,np_010,nw_55,w_racha,nw_91,w_rec,w_med,ts_20,ts_10,ts_50
2003-5,3195,8.1(06),3.0,49.0,0.0,0.0,10.4,951.9(22),1015.5,940.4,12.4,32.1(23),17.9,4.0,0.0,12.0,0.0,16.0,72.0,7.0,6.4(07),111.0,0.0,0.0,1193.0,19.4,7.0,2.0,0.0,13.5,0.0,18.7,24.9,0.0,931.9(24),6.0,,,,,,,,
2003-6,3195,5.9(23),4.0,43.0,0.0,0.0,10.3,946.3(14),1011.9,938.7,19.2,36.0(22),23.0,22.0,0.0,7.0,0.0,19.0,68.0,7.0,15.2(01),144.0,0.0,0.0,1681.0,8.4,7.0,1.0,0.0,23.0,0.0,25.5,31.7,0.0,931.4(22),2.0,,,,,,,,
2003-7,3195,0.0(--),0.0,38.0,0.0,0.0,12.6,946.6(29),1012.8,939.7,19.4,37.4(31),24.0,25.0,0.0,21.0,0.0,10.0,86.0,0.0,13.6(16),131.0,0.0,0.0,1992.0,0.0,0.0,0.0,0.0,24.7,0.0,25.9,32.4,0.0,931.3(14),0.0,,,,,,,,
2003-8,3195,1.4(05),0.0,42.0,0.0,0.0,11.0,947.3(13),1013.2,940.2,21.1,38.6(01),25.0,24.0,0.0,13.0,0.0,18.0,80.0,4.0,15.4(30),149.0,0.0,0.0,1869.0,3.4,4.0,2.0,0.0,22.9,0.0,27.2,33.2,0.0,931.5(28),2.0,1.0,15/16.7(22),0.0,184.0,8.0,,,
2003-9,3195,33.6(30),3.0,51.0,0.0,0.0,9.3,948.6(12),1016.2,941.7,16.3,30.4(11),18.7,4.0,0.0,7.0,1.0,20.0,75.0,3.0,12.2(10),134.0,1.0,0.0,1234.0,43.6,3.0,1.0,0.0,19.4,0.0,21.8,27.3,0.0,927.9(30),2.0,0.0,31/13.6(08),0.0,199.0,8.0,,,
2003-10,3195,34.3(18),12.0,72.0,0.0,0.0,4.8,947.5(07),1012.7,936.3,10.5,23.8(10),14.5,0.0,0.0,4.0,5.0,15.0,43.0,16.0,3.4(24),116.0,2.0,0.0,457.0,148.5,16.0,2.0,0.0,9.0,0.0,14.0,17.5,0.0,911.8(31),12.0,3.0,24/18.1(31),0.0,198.0,8.0,,,
2003-11,3195,23.0(22),10.0,77.0,0.0,1.0,3.9,949.7(04),1016.6,939.0,7.1,17.0(06),9.8,0.0,0.0,6.0,3.0,14.0,39.0,8.0,2.3(26),99.0,0.0,0.0,280.0,79.7,8.0,0.0,0.0,9.2,0.0,10.4,13.6,0.0,916.2(01),8.0,1.0,30/15.3(27),0.0,175.0,7.0,,,
2003-12,3195,20.0(09),6.0,77.0,0.0,3.0,3.8,953.3(23),1020.5,941.6,3.4,15.0(31),8.2,0.0,0.0,7.0,1.0,18.0,41.0,9.0,0.0(23),77.0,0.0,1.0,266.0,44.0,9.0,0.0,1.0,6.8,0.0,6.8,10.1,1.0,927.0(01),7.0,1.0,28/17.2(28),0.0,166.0,6.0,,,
2003-13,3195,34.3(18/oct),75.0,59.0,0.0,6.0,7.4,955.5(27/ene),1016.0,939.9,10.9,38.6(01/ago),25.0,79.0,0.0,105.0,17.0,185.0,58.0,91.0,-3.6(13/ene),106.0,3.0,3.0,11122.0,518.5,92.0,10.0,16.0,2.0,2.0,15.7,20.5,2.0,911.8(31/oct),62.0,,,,,,,,
2004-1,3195,5.0(31),7.0,74.0,0.0,4.0,4.2,950.5(10),1020.2,941.5,3.9,16.7(24),9.9,0.0,0.0,5.0,0.0,19.0,43.0,2.0,-0.6(29),79.0,0.0,2.0,314.0,5.9,3.0,0.0,3.0,7.4,0.0,7.6,11.3,1.0,931.7(27),1.0,3.0,02/17.5(18),0.0,171.0,6.0,,,
2004-2,3195,18.4(25),7.0,68.0,0.0,3.0,4.9,957.1(04),1019.7,941.2,3.9,18.8(05),9.0,0.0,0.0,10.0,3.0,12.0,46.0,8.0,-0.5(28),74.0,0.0,2.0,385.0,64.0,6.0,0.0,1.0,4.6,2.0,8.1,12.2,0.0,916.9(21),6.0,1.0,31/17.8(27),0.0,172.0,6.0,,,
2004-3,3195,18.2(12),11.0,64.0,0.0,0.0,5.0,953.1(03),1020.1,941.9,5.1,23.0(21),9.6,0.0,0.0,4.0,3.0,16.0,42.0,12.0,-2.6(02),78.0,0.0,0.0,544.0,60.5,13.0,0.0,3.0,5.5,1.0,9.4,13.7,0.0,924.6(29),7.0,0.0,05/14.2(27),0.0,210.0,8.0,,,
2004-4,3195,29.7(28),6.0,58.0,0.0,0.0,8.0,950.5(03),1012.9,936.2,7.0,27.0(25),13.0,0.0,0.0,7.0,1.0,17.0,60.0,8.0,1.9(11),86.0,0.0,0.0,812.0,45.9,8.0,1.0,0.0,9.4,0.0,12.4,17.7,0.0,923.4(29),4.0,1.0,18/16.1(18),0.0,222.0,8.0,,,
2004-5,3195,35.3(24),10.0,64.0,0.0,0.0,7.3,948.2(19),1013.6,937.6,10.4,27.6(31),16.1,0.0,0.0,3.0,4.0,18.0,50.0,17.0,5.5(04),113.0,1.0,0.0,685.0,135.3,17.0,3.0,0.0,12.0,0.0,15.1,19.7,0.0,923.3(03),13.0,4.0,23/16.9(14),0.0,187.0,7.0,,,
2004-6,3195,4.4(06),2.0,44.0,0.0,0.0,11.5,946.2(10),1014.6,941.0,18.2,38.4(29),23.4,16.0,0.0,11.0,0.0,17.0,76.0,2.0,13.4(15),142.0,0.0,0.0,1530.0,5.0,3.0,2.0,0.0,25.2,0.0,24.5,30.8,0.0,931.3(18),1.0,1.0,27/15.6(18),0.0,194.0,8.0,,,
2004-7,3195,8.1(16),0.0,40.0,0.0,0.0,11.6,946.1(24),1012.8,939.6,18.9,37.1(24),23.4,24.0,0.0,12.0,0.0,19.0,79.0,3.0,12.8(08),137.0,0.0,0.0,1842.0,9.4,3.0,2.0,0.0,23.0,0.0,25.6,32.2,0.0,932.2(06),1.0,2.0,28/17.2(16),0.0,198.0,8.0,,,
2004-8,3195,20.8(17),2.0,49.0,0.0,0.0,10.2,945.4(21),1012.6,938.9,18.5,34.6(01),23.2,18.0,0.0,9.0,2.0,20.0,75.0,6.0,14.8(10),146.0,0.0,0.0,1385.0,38.6,6.0,0.0,0.0,23.4,0.0,24.1,29.7,0.0,931.0(08),3.0,0.0,24/14.2(17),0.0,195.0,9.0,,,
2004-9,3195,3.7(03),2.0,48.0,0.0,0.0,9.3,947.8(22),1016.0,941.6,16.6,30.4(22),20.5,5.0,0.0,10.0,0.0,18.0,75.0,1.0,11.8(26),131.0,0.0,0.0,1247.0,3.7,3.0,2.0,0.0,22.4,0.0,22.3,28.0,0.0,932.1(02),1.0,0.0,12/14.4(07),0.0,193.0,9.0,,,
2004-10,3195,19.9(27),8.0,66.0,0.0,0.0,5.6,946.5(02),1013.2,937.2,11.5,28.6(02),17.3,0.0,0.0,3.0,3.0,20.0,50.0,15.0,6.4(30),116.0,0.0,0.0,648.0,85.1,15.0,0.0,0.0,11.8,0.0,15.6,19.7,0.0,922.9(27),9.0,0.0,23/15.0(20),0.0,181.0,7.0,,,
2004-11,3195,14.1(04),3.0,72.0,0.0,1.0,6.6,951.5(17),1021.0,942.7,5.0,18.8(07),10.6,0.0,0.0,14.0,1.0,13.0,66.0,6.0,0.4(15),84.0,0.0,0.0,370.0,17.3,6.0,0.0,0.0,9.1,0.0,9.2,13.2,0.0,926.9(30),2.0,2.0,02/17.5(11),0.0,144.0,5.0,,,
2004-12,3195,11.8(01),5.0,71.0,0.0,0.0,4.4,953.1(30),1020.9,942.1,3.9,16.0(18),9.2,0.0,0.0,7.0,1.0,19.0,47.0,4.0,-1.4(28),75.0,0.0,0.0,420.0,14.1,3.0,0.0,2.0,5.6,1.0,7.4,10.8,0.0,918.6(01),2.0,2.0,24/17.2(01),0.0,206.0,8.0,,,
2004-13,3195,35.3(24/may),63.0,60.0,0.0,8.0,7.4,957.1(04/feb),1016.5,940.1,10.2,38.4(29/jun),23.4,63.0,0.0,95.0,18.0,208.0,59.0,84.0,-2.6(02/mar),105.0,1.0,4.0,10182.0,484.8,86.0,10.0,9.0,4.6,4.0,15.1,19.9,1.0,916.9(21/feb),50.0,16.0,31/17.8(27/feb),0.0,189.0,7.0,,,
2005-1,3195,0.3(25),0.0,64.0,0.0,0.0,7.4,959.4(06),1027.7,947.9,1.0,15.2(20),5.6,0.0,0.0,16.0,0.0,15.0,77.0,1.0,-6.1(27),61.0,0.0,0.0,464.0,0.3,0.0,0.0,8.0,2.4,1.0,5.8,10.5,0.0,934.2(27),0.0,2.0,02/15.6(26),0.0,163.0,5.0,,,
2005-2,3195,14.5(22),4.0,62.0,0.0,0.0,6.8,959.9(10),1019.4,940.1,0.9,17.0(13),3.6,0.0,0.0,13.0,2.0,11.0,63.0,7.0,-5.0(28),57.0,0.0,0.0,471.0,41.0,3.0,1.0,11.0,3.2,4.0,5.2,9.6,0.0,924.3(22),5.0,6.0,02/18.9(14),0.0,213.0,7.0,,,
2005-3,3195,5.4(23),7.0,54.0,0.0,0.0,7.5,952.6(17),1017.0,939.5,5.7,22.0(17),13.4,0.0,0.0,4.0,0.0,20.0,63.0,5.0,-5.1(01),76.0,0.0,0.0,717.0,9.7,6.0,0.0,7.0,5.5,0.0,10.9,16.1,0.0,928.9(01),2.0,2.0,25/16.7(25),0.0,201.0,7.0,,,
2005-4,3195,11.4(02),6.0,52.0,0.0,0.0,8.9,949.7(10),1014.8,938.5,8.7,29.6(29),15.7,0.0,0.0,8.0,1.0,16.0,67.0,4.0,2.2(10),85.0,0.0,0.0,961.0,13.9,5.0,3.0,0.0,12.6,0.0,14.3,19.9,0.0,928.5(14),2.0,3.0,02/17.8(09),0.0,226.0,9.0,,,
2005-5,3195,2.8(31),9.0,45.0,0.0,0.0,8.9,946.5(19),1014.2,939.3,13.4,33.4(26),18.5,5.0,0.0,7.0,0.0,15.0,62.0,6.0,7.9(18),104.0,0.0,0.0,1268.0,5.1,7.0,0.0,0.0,15.2,0.0,19.2,24.9,0.0,931.5(09),2.0,2.0,23/15.8(11),0.0,207.0,9.0,,,
2005-6,3195,3.4(23),1.0,39.0,0.0,0.0,11.2,946.7(17),1013.0,939.7,18.9,36.5(22),23.6,21.0,0.0,8.0,0.0,21.0,75.0,6.0,15.2(14),129.0,0.0,0.0,1675.0,5.9,7.0,4.0,0.0,23.5,0.0,25.1,31.3,0.0,926.7(12),2.0,2.0,31/16.1(22),0.0,204.0,8.0,,,
2005-7,3195,0.0(--),0.0,36.0,0.0,0.0,12.4,947.7(20),1012.1,939.2,20.0,37.6(21),23.4,25.0,0.0,19.0,0.0,12.0,84.0,0.0,16.0(10),129.0,0.0,0.0,2101.0,0.0,0.0,0.0,0.0,28.0,0.0,26.6,33.2,0.0,932.3(23),0.0,0.0,33/13.1(04),0.0,218.0,9.0,,,
2005-8,3195,0.6(10),2.0,38.0,0.0,0.0,10.7,947.3(03),1013.1,939.9,19.2,38.0(07),24.2,23.0,0.0,19.0,0.0,10.0,78.0,2.0,12.5(22),127.0,0.0,0.0,1897.0,0.8,2.0,1.0,0.0,23.5,0.0,25.7,32.1,0.0,931.1(09),0.0,,,,,8.0,,,
2005-9,3195,2.9(25),1.0,44.0,0.0,0.0,9.7,950.1(14),1016.0,941.2,14.6,34.6(04),21.5,5.0,0.0,10.0,0.0,19.0,78.0,4.0,7.4(18),110.0,0.0,0.0,1275.0,6.4,4.0,1.0,0.0,21.0,0.0,20.6,26.6,0.0,931.3(07),4.0,2.0,26/15.3(09),0.0,179.0,7.0,,,
2005-10,3195,16.3(28),12.0,68.0,0.0,0.0,6.0,948.1(03),1016.9,940.7,11.4,28.7(01),15.2,0.0,0.0,7.0,4.0,12.0,53.0,12.0,8.0(04),119.0,0.0,0.0,576.0,94.0,13.0,2.0,0.0,13.5,0.0,15.4,19.5,0.0,934.3(30),11.0,1.0,28/18.6(28),0.0,158.0,6.0,,,
2005-11,3195,30.2(14),7.0,72.0,0.0,3.0,4.2,953.5(05),1018.1,939.9,5.3,17.4(02),10.4,0.0,0.0,4.0,1.0,19.0,43.0,7.0,0.4(27),82.0,1.0,2.0,339.0,50.0,8.0,0.0,0.0,6.8,0.0,8.6,11.9,0.0,923.8(25),5.0,0.0,03/13.3(10),0.0,164.0,6.0,,,
2005-12,3195,16.4(02),5.0,67.0,0.0,1.0,5.6,952.7(22),1020.7,941.6,2.6,14.8(30),8.1,0.0,0.0,9.0,1.0,17.0,60.0,3.0,-0.8(17),66.0,0.0,0.0,517.0,24.6,4.0,0.0,9.0,6.7,0.0,6.2,9.7,0.0,928.0(27),3.0,3.0,09/21.1(20),0.0,178.0,7.0,,,
2005-13,3195,30.2(14/nov),54.0,53.0,0.0,4.0,8.3,959.9(10/feb),1016.9,940.6,10.1,38.0(07/ago),24.2,79.0,0.0,124.0,9.0,187.0,67.0,57.0,-6.1(27/ene),95.0,1.0,2.0,12261.0,251.7,59.0,12.0,35.0,2.4,5.0,15.3,20.4,0.0,923.8(25/nov),36.0,,,,,7.0,,,
2006-1,3195,19.2(06),10.0,72.0,0.0,0.0,4.3,953.1(11),1020.9,941.6,2.6,14.5(19),5.9,0.0,0.0,5.0,2.0,16.0,44.0,9.0,-2.8(28),67.0,0.0,0.0,303.0,35.6,7.0,0.0,5.0,2.6,2.0,5.6,8.5,0.0,927.0(06),3.0,0.0,33/13.3(01),0.0,162.0,6.0,,,
2006-2,3195,21.3(25),8.0,64.0,0.0,0.0,5.8,947.6(07),1015.7,937.1,2.3,16.2(13),6.9,0.0,0.0,10.0,2.0,10.0,55.0,7.0,-0.4(24),64.0,0.0,0.0,385.0,35.2,6.0,1.0,2.0,5.2,3.0,6.7,11.1,0.0,920.5(26),3.0,1.0,16/18.6(19),0.0,181.0,7.0,,,
2006-3,3195,10.4(18),7.0,63.0,0.0,1.0,7.0,950.3(06),1015.4,938.1,6.6,22.2(31),10.7,0.0,0.0,4.0,2.0,20.0,59.0,10.0,-0.9(02),85.0,0.0,0.0,637.0,33.7,11.0,1.0,2.0,7.5,0.0,11.3,15.9,0.0,923.0(04),4.0,,,,,,,,
2006-4,3195,25.3(22),7.0,56.0,1.0,0.0,8.4,945.1(02),1013.0,936.9,9.4,26.2(27),14.1,0.0,0.0,8.0,1.0,15.0,63.0,6.0,3.3(11),96.0,0.0,0.0,791.0,45.6,6.0,1.0,0.0,14.5,0.0,14.9,20.3,0.0,928.9(04),6.0,2.0,05/15.8(10),0.0,207.0,8.0,,,
2006-5,3195,9.6(04),6.0,47.0,0.0,0.0,9.4,949.7(25),1014.4,939.6,13.9,33.0(29),20.6,5.0,0.0,2.0,0.0,23.0,65.0,4.0,9.5(24),112.0,0.0,0.0,1254.0,16.0,5.0,1.0,0.0,18.1,0.0,19.7,25.6,0.0,930.5(02),3.0,0.0,09/15.0(31),0.0,203.0,9.0,,,
2006-6,3195,10.0(14),4.0,43.0,1.0,0.0,10.7,945.7(04),1013.3,939.6,17.1,35.5(23),21.6,14.0,0.0,8.0,1.0,18.0,71.0,6.0,10.0(01),131.0,0.0,0.0,1505.0,29.7,7.0,3.0,0.0,23.9,0.0,23.5,29.8,0.0,933.3(14),6.0,0.0,05/14.7(04),0.0,199.0,8.0,,,
2006-7,3195,3.6(11),2.0,38.0,0.0,0.0,10.5,945.7(11),1014.2,941.4,20.9,37.6(10),24.4,30.0,0.0,15.0,0.0,14.0,71.0,4.0,17.4(05),141.0,0.0,0.0,1893.0,8.1,5.0,0.0,0.0,29.6,0.0,27.3,33.7,0.0,935.9(29),3.0,1.0,26/16.1(18),0.0,188.0,8.0,,,
2006-8,3195,9.8(17),1.0,41.0,0.0,0.0,11.6,948.7(21),1012.5,939.0,17.6,34.6(02),22.4,22.0,0.0,16.0,0.0,14.0,84.0,1.0,11.9(19),127.0,0.0,0.0,1766.0,9.8,1.0,0.0,0.0,21.6,0.0,24.2,30.7,0.0,930.1(17),1.0,2.0,07/16.1(04),0.0,229.0,9.0,,,
2006-9,3195,2.0(06),2.0,52.0,0.0,0.0,8.2,948.8(04),1013.9,939.6,16.3,35.7(03),23.0,10.0,0.0,7.0,0.0,21.0,66.0,7.0,10.9(15),135.0,0.0,0.0,1154.0,7.0,7.0,1.0,0.0,18.3,0.0,22.0,27.6,0.0,930.4(23),4.0,,,,,8.0,,,
2006-10,3195,23.0(16),11.0,70.0,0.0,0.0,4.7,950.1(28),1014.7,939.1,13.1,27.2(02),16.2,0.0,0.0,4.0,5.0,16.0,42.0,12.0,10.2(12),134.0,0.0,0.0,620.0,119.0,13.0,1.0,0.0,14.6,0.0,16.9,20.5,0.0,927.9(18),8.0,1.0,23/16.4(25),0.0,179.0,7.0,,,
2006-11,3195,30.2(04),13.0,82.0,0.0,1.0,3.9,952.8(11),1020.7,943.2,9.1,20.6(01),13.2,0.0,0.0,5.0,5.0,12.0,39.0,13.0,4.6(17),115.0,1.0,0.0,241.0,133.7,13.0,0.0,0.0,11.0,0.0,11.9,14.6,0.0,924.3(15),10.0,1.0,27/15.8(25),0.0,162.0,7.0,,,
2006-12,3195,13.7(05),8.0,70.0,0.0,2.0,4.9,961.9(31),1027.7,948.2,3.3,15.6(04),9.5,0.0,0.0,11.0,2.0,12.0,52.0,5.0,-0.3(21),71.0,0.0,0.0,332.0,27.5,7.0,0.0,3.0,6.9,1.0,6.6,9.8,0.0,931.0(08),3.0,2.0,29/17.5(08),0.0,123.0,5.0,,,
2006-13,3195,30.2(04/nov),79.0,58.0,2.0,4.0,7.5,961.9(31/dic),1016.4,940.3,11.0,37.6(10/jul),24.4,81.0,0.0,95.0,20.0,191.0,59.0,84.0,-2.8(28/ene),107.0,1.0,0.0,10881.0,500.9,88.0,9.0,12.0,2.6,6.0,15.9,20.7,0.0,920.5(26/feb),54.0,,,,,,,,
2007-1,3195,9.7(29),8.0,74.0,0.0,5.0,3.9,960.8(02),1027.6,948.0,3.2,15.2(20),6.5,0.0,0.0,4.0,0.0,19.0,41.0,2.0,-1.5(27),73.0,0.0,3.0,289.0,11.9,3.0,0.0,4.0,4.5,1.0,6.5,9.8,0.0,924.8(25),2.0,,,,,,,,
2007-2,3195,19.6(08),9.0,73.0,0.0,1.0,4.2,950.4(27),1018.7,940.7,5.7,20.2(16),9.8,0.0,0.0,2.0,1.0,17.0,39.0,13.0,0.6(01),86.0,0.0,0.0,354.0,32.2,13.0,1.0,0.0,7.2,0.0,9.3,12.8,0.0,929.2(08),5.0,,,,,,,,
2007-3,3195,6.2(06),3.0,56.0,0.0,0.0,7.8,956.7(10),1019.9,941.9,5.3,19.8(04),8.8,0.0,0.0,6.0,0.0,22.0,66.0,6.0,0.6(22),71.0,0.0,0.0,729.0,17.6,6.0,0.0,0.0,9.3,0.0,10.1,14.9,0.0,930.6(19),5.0,4.0,29/22.2(07),0.0,185.0,8.0,,,
2007-4,3195,25.7(25),8.0,66.0,2.0,0.0,6.1,946.5(22),1015.2,938.5,8.5,25.5(24),13.1,0.0,0.0,2.0,2.0,20.0,46.0,20.0,1.6(04),100.0,0.0,0.0,596.0,88.5,19.0,4.0,0.0,11.2,0.0,13.2,17.9,0.0,931.3(01),10.0,0.0,14/14.4(22),0.0,124.0,5.0,,,
2007-5,3195,32.2(24),6.0,60.0,0.0,0.0,7.8,950.8(08),1014.4,938.7,11.0,30.3(18),17.7,1.0,0.0,6.0,3.0,19.0,55.0,11.0,6.2(01),115.0,2.0,0.0,858.0,91.3,12.0,1.0,0.0,12.4,0.0,16.4,21.8,0.0,928.6(02),8.0,2.0,02/16.9(05),0.0,168.0,7.0,,,
2007-6,3195,18.5(16),4.0,54.0,0.0,0.0,,946.3(02),1013.5,939.0,14.7,32.0(30),18.8,2.0,,10.0,1.0,16.0,,6.0,10.3(01),132.0,0.0,,993.0,32.1,6.0,2.0,0.0,18.6,0.0,20.2,25.7,,929.8(06),4.0,,,,,,,,
2007-7,3195,0.0(--),0.0,41.0,0.0,0.0,,946.3(05),1013.1,939.7,18.2,36.6(31),22.9,17.0,0.0,24.0,0.0,7.0,,0.0,13.2(10),135.0,0.0,0.0,1758.0,0.0,0.0,0.0,0.0,26.2,0.0,24.7,31.2,0.0,933.5(23),0.0,,,,,,,,
2007-8,3195,8.1(05),2.0,45.0,0.0,0.0,,944.2(04),1012.0,938.3,17.3,36.9(04),22.2,16.0,0.0,14.0,0.0,15.0,,4.0,11.6(22),135.0,0.0,0.0,1583.0,15.1,4.0,0.0,0.0,23.5,0.0,23.7,30.1,0.0,933.5(11),3.0,3.0,09/20.3(05),0.0,221.0,9.0,,,
2007-9,3195,1.4(09),1.0,52.0,0.0,0.0,,945.5(23),1015.6,941.0,15.7,31.7(03),19.6,5.0,0.0,12.0,0.0,17.0,,6.0,7.4(28),134.0,0.0,0.0,1107.0,4.8,6.0,0.0,0.0,17.7,0.0,21.2,26.6,0.0,933.6(28),3.0,0.0,11/13.3(17),0.0,170.0,7.0,,,
2007-10,3195,35.7(02),6.0,,0.0,0.0,,948.4(09),1018.4,941.9,10.6,23.7(08),14.8,0.0,0.0,15.0,1.0,10.0,,7.0,6.2(26),111.0,1.0,0.0,617.0,53.9,7.0,1.0,0.0,13.8,0.0,15.0,19.3,0.0,933.0(24),5.0,0.0,05/15.0(31),0.0,146.0,6.0,,,
2007-11,3195,29.7(20),3.0,58.0,0.0,0.0,,951.0(07),1019.5,941.3,4.3,18.8(02),7.6,0.0,0.0,19.0,2.0,8.0,,2.0,-0.9(18),68.0,0.0,0.0,560.0,43.9,2.0,0.0,2.0,6.6,0.0,9.1,13.8,0.0,925.4(20),2.0,1.0,04/16.1(25),0.0,126.0,5.0,,,
2007-12,3195,12.0(20),6.0,,0.0,2.0,,953.3(06),1025.7,946.2,2.8,14.8(09),7.3,0.0,0.0,9.0,1.0,16.0,,4.0,-2.2(15),73.0,0.0,0.0,286.0,15.1,6.0,0.0,3.0,6.2,0.0,6.3,9.9,0.0,937.3(17),2.0,0.0,33/13.6(09),0.0,129.0,4.0,,,
2007-13,3195,35.7(02/oct),56.0,,2.0,8.0,,960.8(02/ene),1017.8,941.3,9.8,36.9(04/ago),22.9,41.0,,123.0,11.0,186.0,,81.0,-2.2(15/dic),103.0,3.0,,9730.0,406.4,84.0,9.0,9.0,4.5,1.0,14.6,19.5,,924.8(25/ene),49.0,,,,,,,,
2008-1,3195,12.3(02),7.0,76.0,0.0,3.0,,957.4(27),1024.2,945.3,4.6,15.7(28),8.6,0.0,0.0,10.0,1.0,14.0,,10.0,-0.2(01),82.0,0.0,1.0,288.0,25.2,10.0,0.0,2.0,6.0,0.0,8.0,11.4,0.0,917.7(03),5.0,2.0,32/18.6(16),0.0,141.0,4.0,,,
2008-2,3195,10.1(03),10.0,,0.0,0.0,,954.0(06),1024.5,946.0,5.6,18.2(27),8.9,0.0,0.0,6.0,1.0,13.0,,10.0,2.0(01),84.0,0.0,0.0,401.0,32.1,11.0,0.0,0.0,8.2,0.0,9.3,13.0,0.0,931.7(03),6.0,0.0,24/12.8(03),0.0,150.0,6.0,,,
2008-3,3195,3.2(22),2.0,,0.0,0.0,,948.6(04),1015.8,938.4,5.5,22.0(14),9.8,0.0,0.0,5.0,0.0,24.0,,3.0,-0.8(06),73.0,0.0,0.0,812.0,5.6,4.0,0.0,1.0,9.1,0.0,10.9,16.3,0.0,918.1(22),2.0,,,,,,,,
2008-4,3195,14.9(08),6.0,,2.0,0.0,,950.5(25),1011.7,935.5,8.7,27.2(26),14.0,0.0,0.0,8.0,4.0,16.0,,9.0,4.2(12),90.0,0.0,0.0,819.0,66.1,9.0,2.0,0.0,11.5,0.0,14.0,19.4,0.0,915.4(18),8.0,3.0,25/16.9(18),0.0,220.0,9.0,,,
2008-5,3195,24.4(10),13.0,,0.0,0.0,,943.8(03),1010.6,934.9,10.9,27.2(06),16.0,0.0,0.0,1.0,3.0,17.0,,16.0,7.5(01),113.0,0.0,0.0,688.0,86.3,17.0,2.0,0.0,12.2,0.0,15.5,20.0,0.0,928.2(25),12.0,0.0,32/12.8(18),0.0,159.0,7.0,,,
2008-6,3195,13.4(08),1.0,,0.0,1.0,,944.5(27),1014.2,939.9,15.4,35.0(29),22.4,10.0,0.0,11.0,2.0,18.0,,9.0,10.5(07),129.0,0.0,0.0,1211.0,37.4,10.0,1.0,0.0,16.5,0.0,21.2,27.0,0.0,929.9(16),5.0,0.0,29/15.0(23),0.0,177.0,7.0,,,
2008-7,3195,0.7(15),0.0,38.0,0.0,0.0,,948.9(15),1012.7,939.4,18.2,37.2(19),22.3,23.0,0.0,20.0,0.0,11.0,,1.0,12.6(13),124.0,0.0,0.0,1743.0,0.7,1.0,2.0,0.0,26.4,0.0,25.0,31.8,0.0,934.7(06),0.0,0.0,07/15.0(14),0.0,190.0,8.0,,,
2008-8,3195,0.1(16),1.0,,0.0,0.0,,944.6(02),1011.9,938.6,19.2,38.0(04),24.2,23.0,0.0,16.0,0.0,14.0,,1.0,13.4(15),132.0,0.0,0.0,1720.0,0.1,1.0,0.0,0.0,26.4,0.0,25.7,32.2,0.0,930.7(11),0.0,0.0,07/13.3(11),0.0,190.0,8.0,,,
2008-9,3195,34.0(09),3.0,,1.0,0.0,,946.1(28),1014.2,939.3,14.4,30.6(01),18.6,2.0,0.0,9.0,1.0,18.0,,8.0,10.6(14),121.0,1.0,0.0,1027.0,57.7,7.0,2.0,0.0,18.7,0.0,19.8,25.2,0.0,932.4(23),4.0,,,,,,,,
2008-10,3195,21.1(27),11.0,,0.0,1.0,,950.2(25),1017.7,941.2,10.3,24.8(02),14.9,0.0,0.0,7.0,4.0,13.0,,15.0,2.8(29),109.0,0.0,0.0,609.0,99.1,15.0,2.0,0.0,10.0,0.0,14.6,18.9,0.0,915.6(31),9.0,,,,174.0,,,,
2008-11,3195,6.9(28),3.0,,0.0,0.0,,952.4(09),1018.4,940.0,3.9,16.5(17),7.3,0.0,0.0,12.0,0.0,15.0,,4.0,-3.0(28),75.0,0.0,0.0,495.0,7.7,3.0,0.0,2.0,5.8,1.0,7.9,11.9,0.0,918.4(29),1.0,,,,,6.0,,,
2008-12,3195,21.4(07),11.0,72.0,0.0,2.0,,958.1(20),1019.2,940.2,2.7,15.8(22),8.8,0.0,0.0,9.0,1.0,11.0,,7.0,-0.8(15),69.0,0.0,2.0,334.0,45.3,6.0,0.0,5.0,4.3,2.0,6.3,9.9,0.0,921.6(14),6.0,,,,,6.0,,,
2008-13,3195,34.0(09/sep),68.0,,3.0,7.0,,958.1(20/dic),1016.3,939.9,10.0,38.0(04/ago),24.2,58.0,0.0,114.0,17.0,184.0,,93.0,-3.0(28/nov),100.0,1.0,3.0,10147.0,463.3,94.0,11.0,10.0,4.3,3.0,14.9,19.8,0.0,915.4(18/abr),58.0,,,,,,,,
2009-1,3195,7.2(03),11.0,,0.0,7.0,,951.6(11),1017.0,937.9,2.3,15.8(29),10.7,0.0,0.0,4.0,0.0,16.0,,14.0,-4.0(10),71.0,0.0,3.0,297.0,29.8,11.0,0.0,11.0,1.0,4.0,5.2,8.1,0.0,922.8(25),8.0,3.0,25/21.7(24),0.0,193.0,9.0,,,
2009-2,3195,23.1(01),6.0,,0.0,0.0,,951.1(22),1015.1,937.0,3.4,18.2(27),8.0,0.0,0.0,12.0,1.0,10.0,,8.0,0.3(07),71.0,0.0,0.0,459.0,41.5,5.0,0.0,0.0,4.0,3.0,7.9,12.4,0.0,911.5(01),6.0,1.0,25/15.8(04),0.0,170.0,7.0,,,
